state,date,total_population,cumulative_total_test_results,cumulative_total_test_results_per_1000,total_test_results_increase,cumulative_positive_tests,positive_tests_increase,cumulative_negative_tests,cumulative_positivity_rate,cumulative_deaths,cumulative_deaths_per_100_000,deaths_increase
Kansas,4/18/2020 0:00,2911510,17676,6.07107652,775,1790,85,15886,10.1267255,86,2.95,2
Kansas,4/19/2020 0:00,2911510,18130,6.227009353,454,1849,59,16281,10.19856591,92,3.16,6
Kansas,4/20/2020 0:00,2911510,18761,6.443735381,631,1986,137,16775,10.58578967,100,3.43,8
Kansas,4/21/2020 0:00,2911510,19101,6.560513273,340,2025,39,17076,10.60153919,107,3.68,7
Kansas,4/22/2020 0:00,2911510,20203,6.939011029,1102,2211,186,17992,10.94391922,110,3.78,3
Kansas,4/23/2020 0:00,2911510,21318,7.321973821,1115,2482,271,18836,11.64274322,112,3.85,2
Kansas,4/24/2020 0:00,2911510,23588,8.101637982,2270,2777,295,20811,11.77293539,111,3.81,-1
Kansas,4/25/2020 0:00,2911510,25199,8.654959111,1611,3056,279,22143,12.12746538,117,4.02,6
Kansas,4/26/2020 0:00,2911510,26227,9.008040501,1028,3174,118,23053,12.10203226,118,4.05,1
Kansas,4/27/2020 0:00,2911510,27167,9.330897026,940,3328,154,23839,12.25015644,120,4.12,2
Kansas,4/28/2020 0:00,2911510,28090,9.647914656,923,3491,163,24599,12.42791029,124,4.26,4
Kansas,4/29/2020 0:00,2911510,29458,10.11777394,1368,3738,247,25720,12.6892525,125,4.29,1
Kansas,4/30/2020 0:00,2911510,31626,10.86240473,2168,4238,500,27388,13.40036679,129,4.43,4
Kansas,5/1/2020 0:00,2911510,33034,11.34600259,1408,4449,211,28585,13.46794212,130,4.47,1
Kansas,5/2/2020 0:00,2911510,34942,12.00133264,1908,4746,297,30196,13.58250816,131,4.5,1
Kansas,5/3/2020 0:00,2911510,36778,12.63193326,1836,5030,284,31748,13.67665452,134,4.6,3
Kansas,5/4/2020 0:00,2911510,38603,13.25875577,1825,5245,215,33358,13.58702692,136,4.67,2
Kansas,5/5/2020 0:00,2911510,40092,13.77017424,1489,5458,213,34634,13.61368852,137,4.71,1
Kansas,5/6/2020 0:00,2911510,42114,14.46465923,2022,5734,276,36380,13.6154248,144,4.95,7
Kansas,5/7/2020 0:00,2911510,44822,15.39476079,2708,6144,410,38678,13.70755433,147,5.05,3
Kansas,5/8/2020 0:00,2911510,47708,16.38599902,2886,6501,357,41207,13.62664543,152,5.22,5
Kansas,5/9/2020 0:00,2911510,49933,17.15020728,2225,6751,250,43182,13.52011696,157,5.39,5
Kansas,5/10/2020 0:00,2911510,52505,18.03359769,2572,6948,197,45557,13.23302543,157,5.39,0
Kansas,5/11/2020 0:00,2911510,54109,18.58451456,1604,7116,168,46993,13.15123177,158,5.43,1
Kansas,5/12/2020 0:00,2911510,54109,18.58451456,0,7116,0,46993,13.15123177,158,5.43,0
Kansas,5/13/2020 0:00,2911510,57628,19.79316575,3519,7468,352,50160,12.95897827,164,5.63,6
Kansas,5/14/2020 0:00,2911510,57628,19.79316575,0,7468,0,50160,12.95897827,164,5.63,0
Kansas,5/15/2020 0:00,2911510,61592,21.15465858,3964,7886,418,53706,12.80361086,172,5.91,8
Kansas,5/16/2020 0:00,2911510,61592,21.15465858,0,7886,0,53706,12.80361086,172,5.91,0
Kansas,5/17/2020 0:00,2911510,61592,21.15465858,0,7886,0,53706,12.80361086,172,5.91,0
Kansas,5/18/2020 0:00,2911510,66990,23.00867935,5398,8340,454,58650,12.44961935,173,5.94,1
Kansas,5/19/2020 0:00,2911510,66990,23.00867935,0,8340,0,58650,12.44961935,173,5.94,0
Kansas,5/20/2020 0:00,2911510,71203,24.45569481,4213,8539,199,62664,11.99247223,178,6.11,5
Kansas,5/21/2020 0:00,2911510,71203,24.45569481,0,8539,0,62664,11.99247223,178,6.11,0
Kansas,5/22/2020 0:00,2911510,76434,26.25235702,5231,8958,419,67476,11.71991522,185,6.35,7
Kansas,5/23/2020 0:00,2911510,76434,26.25235702,0,8958,0,67476,11.71991522,185,6.35,0
Kansas,5/24/2020 0:00,2911510,76434,26.25235702,0,8958,0,67476,11.71991522,185,6.35,0
Kansas,5/25/2020 0:00,2911510,81399,27.95765771,4965,9218,260,72181,11.32446345,188,6.46,3
Kansas,5/26/2020 0:00,2911510,81399,27.95765771,0,9218,0,72181,11.32446345,188,6.46,0
Kansas,5/27/2020 0:00,2911510,84488,29.0186192,3089,9337,119,75151,11.05127355,205,7.04,17
Kansas,5/28/2020 0:00,2911510,84488,29.0186192,0,9337,0,75151,11.05127355,205,7.04,0
Kansas,5/29/2020 0:00,2911510,94949,32.61160017,10461,9719,382,85230,10.23602144,208,7.14,3
Kansas,5/30/2020 0:00,2911510,94949,32.61160017,0,9719,0,85230,10.23602144,208,7.14,0
Kansas,5/31/2020 0:00,2911510,94949,32.61160017,0,9719,0,85230,10.23602144,208,7.14,0
Kansas,6/1/2020 0:00,2911510,95241,32.71189177,292,10011,292,85230,10.51122941,217,7.45,9
Kansas,6/2/2020 0:00,2911510,103312,35.48399284,8071,10011,0,93301,9.690065046,217,7.45,0
Kansas,6/3/2020 0:00,2911510,108053,37.11235751,4741,10170,159,97883,9.412047791,222,7.62,5
Kansas,6/4/2020 0:00,2911510,108053,37.11235751,0,10170,0,97883,9.412047791,222,7.62,0
Kansas,6/5/2020 0:00,2911510,113653,39.03575808,5600,10393,223,103260,9.144501245,232,7.97,10
Kansas,6/6/2020 0:00,2911510,113653,39.03575808,0,10393,0,103260,9.144501245,232,7.97,0
Kansas,6/7/2020 0:00,2911510,113653,39.03575808,0,10393,0,103260,9.144501245,232,7.97,0
Kansas,6/8/2020 0:00,2911510,119509,41.04708553,5856,10650,257,108859,8.911462735,236,8.11,4
Kansas,6/9/2020 0:00,2911510,119509,41.04708553,0,10650,0,108859,8.911462735,236,8.11,0
Kansas,6/10/2020 0:00,2911510,123742,42.50097029,4233,10812,162,112930,8.737534548,240,8.24,4
Kansas,6/11/2020 0:00,2911510,123742,42.50097029,0,10812,0,112930,8.737534548,240,8.24,0
Kansas,6/12/2020 0:00,2911510,129152,44.35911263,5410,11047,235,118105,8.553487364,243,8.35,3
Kansas,6/13/2020 0:00,2911510,129152,44.35911263,0,11047,0,118105,8.553487364,243,8.35,0
Kansas,6/14/2020 0:00,2911510,129152,44.35911263,0,11047,0,118105,8.553487364,243,8.35,0
Kansas,6/15/2020 0:00,2911510,136962,47.04156949,7810,11419,372,125543,8.337349046,245,8.41,2
Kansas,6/16/2020 0:00,2911510,136962,47.04156949,0,11419,0,125543,8.337349046,245,8.41,0
Kansas,6/17/2020 0:00,2911510,142124,48.81453267,5162,11681,262,130443,8.218879289,247,8.48,2
Kansas,6/18/2020 0:00,2911510,142124,48.81453267,0,11681,0,130443,8.218879289,247,8.48,0
Kansas,6/19/2020 0:00,2911510,147649,50.71217341,5525,12059,378,135590,8.16734282,254,8.72,7
Kansas,6/20/2020 0:00,2911510,147649,50.71217341,0,12059,0,135590,8.16734282,254,8.72,0
Kansas,6/21/2020 0:00,2911510,147649,50.71217341,0,12059,0,135590,8.16734282,254,8.72,0
Kansas,6/22/2020 0:00,2911510,155013,53.24144516,7364,12465,406,142548,8.041261056,259,8.9,5
Kansas,6/23/2020 0:00,2911510,155013,53.24144516,0,12465,0,142548,8.041261056,259,8.9,0
Kansas,6/24/2020 0:00,2911510,161705,55.53990884,6692,12970,505,148735,8.020778578,261,8.96,2
Kansas,6/25/2020 0:00,2911510,161705,55.53990884,0,12970,0,148735,8.020778578,261,8.96,0
Kansas,6/26/2020 0:00,2911510,167859,57.65358869,6154,13538,568,154321,8.065102258,264,9.07,3
Kansas,6/27/2020 0:00,2911510,167859,57.65358869,0,13538,0,154321,8.065102258,264,9.07,0
Kansas,6/28/2020 0:00,2911510,167859,57.65358869,0,13538,0,154321,8.065102258,264,9.07,0
Kansas,6/29/2020 0:00,2911510,176725,60.69874395,8866,14443,905,162282,8.172584524,270,9.27,6
Kansas,6/30/2020 0:00,2911510,176725,60.69874395,0,14443,0,162282,8.172584524,270,9.27,0
Kansas,7/1/2020 0:00,2911510,183173,62.91340232,6448,14990,547,168183,8.183520497,272,9.34,2
Kansas,7/2/2020 0:00,2911510,183173,62.91340232,0,14990,0,168183,8.183520497,272,9.34,0
Kansas,7/3/2020 0:00,2911510,191561,65.79438161,8388,15919,929,175642,8.310146637,277,9.51,5
Kansas,7/4/2020 0:00,2911510,191561,65.79438161,0,15919,0,175642,8.310146637,277,9.51,0
Kansas,7/5/2020 0:00,2911510,191561,65.79438161,0,15919,0,175642,8.310146637,277,9.51,0
Kansas,7/6/2020 0:00,2911510,202219,69.45502506,10658,16901,982,185318,8.357770536,280,9.62,3
Kansas,7/7/2020 0:00,2911510,202219,69.45502506,0,16901,0,185318,8.357770536,280,9.62,0
Kansas,7/8/2020 0:00,2911510,208482,71.60614252,6263,17618,717,190864,8.450609645,282,9.69,2
Kansas,7/9/2020 0:00,2911510,208482,71.60614252,0,17618,0,190864,8.450609645,282,9.69,0
Kansas,7/10/2020 0:00,2911510,217779,74.79933093,9297,18611,993,199168,8.545819386,284,9.75,2
Kansas,7/11/2020 0:00,2911510,217779,74.79933093,0,18611,0,199168,8.545819386,284,9.75,0
Kansas,7/12/2020 0:00,2911510,217779,74.79933093,0,18611,0,199168,8.545819386,284,9.75,0
Kansas,7/13/2020 0:00,2911510,231175,79.40037987,13396,20058,1447,211117,8.676543744,288,9.89,4
Kansas,7/14/2020 0:00,2911510,231175,79.40037987,0,20058,0,211117,8.676543744,288,9.89,0
Kansas,7/15/2020 0:00,2911510,239374,82.21644439,8199,20933,875,218441,8.744892929,299,10.27,11
Kansas,7/16/2020 0:00,2911510,239374,82.21644439,0,20933,0,218441,8.744892929,299,10.27,0
Kansas,7/17/2020 0:00,2911510,249353,85.64387551,9979,21965,1032,227388,8.808797167,299,10.27,0
Kansas,7/18/2020 0:00,2911510,249353,85.64387551,0,21965,0,227388,8.808797167,299,10.27,0
Kansas,7/19/2020 0:00,2911510,249353,85.64387551,0,21965,0,227388,8.808797167,299,10.27,0
Kansas,7/20/2020 0:00,2911510,261531,89.82658483,12178,23334,1369,238197,8.922078071,307,10.54,8
Kansas,7/21/2020 0:00,2911510,261531,89.82658483,0,23334,0,238197,8.922078071,307,10.54,0
Kansas,7/22/2020 0:00,2911510,268686,92.28407253,7155,24104,770,244582,8.971066598,308,10.58,1
Kansas,7/23/2020 0:00,2911510,268686,92.28407253,0,24104,0,244582,8.971066598,308,10.58,0
Kansas,7/24/2020 0:00,2911510,277967,95.47176551,9281,25109,1005,252858,9.033086661,326,11.2,18
Kansas,7/25/2020 0:00,2911510,277967,95.47176551,0,25109,0,252858,9.033086661,326,11.2,0
Kansas,7/26/2020 0:00,2911510,277967,95.47176551,0,25109,0,252858,9.033086661,326,11.2,0
Kansas,7/27/2020 0:00,2911510,278936,95.8045825,969,26172,1063,252764,9.382797488,335,11.51,9
Kansas,7/28/2020 0:00,2911510,278936,95.8045825,0,26172,0,252764,9.382797488,335,11.51,0
Kansas,7/29/2020 0:00,2911510,284949,97.86983387,6013,26870,698,258079,9.429757606,349,11.99,14
Kansas,7/30/2020 0:00,2911510,284949,97.86983387,0,26870,0,258079,9.429757606,349,11.99,0
Kansas,7/31/2020 0:00,2911510,292507,100.4657377,7558,27812,942,264695,9.508148523,358,12.3,9
Kansas,8/1/2020 0:00,2911510,292507,100.4657377,0,27812,0,264695,9.508148523,358,12.3,0
Kansas,8/2/2020 0:00,2911510,292507,100.4657377,0,27812,0,264695,9.508148523,358,12.3,0
Kansas,8/3/2020 0:00,2911510,301839,103.6709474,9332,28876,1064,272963,9.566689527,365,12.54,7
Kansas,8/4/2020 0:00,2911510,301839,103.6709474,0,28876,0,272963,9.566689527,365,12.54,0
Kansas,8/5/2020 0:00,2911510,308718,106.0336389,6879,29717,841,279001,9.625936939,368,12.64,3
Kansas,8/6/2020 0:00,2911510,308718,106.0336389,0,29717,0,279001,9.625936939,368,12.64,0
Kansas,8/7/2020 0:00,2911510,316512,108.7106003,7794,30638,921,285874,9.679885755,380,13.05,12
Kansas,8/8/2020 0:00,2911510,316512,108.7106003,0,30638,0,285874,9.679885755,380,13.05,0
Kansas,8/9/2020 0:00,2911510,316512,108.7106003,0,30638,0,285874,9.679885755,380,13.05,0
Kansas,8/10/2020 0:00,2911510,326669,112.1991681,10157,31730,1092,294939,9.713195926,387,13.29,7
Kansas,8/11/2020 0:00,2911510,326669,112.1991681,0,31730,0,294939,9.713195926,387,13.29,0
Kansas,8/12/2020 0:00,2911510,334563,114.910476,7894,32547,817,302016,9.728212624,395,13.57,8
Kansas,8/13/2020 0:00,2911510,334563,114.910476,0,32547,0,302016,9.728212624,395,13.57,0
Kansas,8/14/2020 0:00,2911510,343043,117.823054,8480,33885,1338,309158,9.877770425,402,13.81,7
Kansas,8/15/2020 0:00,2911510,343043,117.823054,0,33885,0,309158,9.877770425,402,13.81,0
Kansas,8/16/2020 0:00,2911510,343043,117.823054,0,33885,0,309158,9.877770425,402,13.81,0
Kansas,8/17/2020 0:00,2911510,354262,121.676381,11219,35167,1282,319095,9.926833812,405,13.91,3
Kansas,8/18/2020 0:00,2911510,354262,121.676381,0,35167,0,319095,9.926833812,405,13.91,0
Kansas,8/19/2020 0:00,2911510,359840,123.5922253,5578,35890,723,323950,9.973877279,411,14.12,6
Kansas,8/20/2020 0:00,2911510,359840,123.5922253,0,35890,0,323950,9.973877279,411,14.12,0
Kansas,8/21/2020 0:00,2911510,366315,125.8161573,6475,36856,966,329459,10.06128605,419,14.39,8
Kansas,8/22/2020 0:00,2911510,366315,125.8161573,0,36856,0,329459,10.06128605,419,14.39,0
Kansas,8/23/2020 0:00,2911510,366315,125.8161573,0,36856,0,329459,10.06128605,419,14.39,0
Kansas,8/24/2020 0:00,2911510,386957,132.9059491,20642,38401,1545,348556,9.923841667,426,14.63,7
Kansas,8/25/2020 0:00,2911510,386957,132.9059491,0,38401,0,348556,9.923841667,426,14.63,0
Kansas,8/26/2020 0:00,2911510,395097,135.7017493,8140,39937,1536,355160,10.10815066,437,15.01,11
Kansas,8/27/2020 0:00,2911510,395097,135.7017493,0,39937,0,355160,10.10815066,437,15.01,0
Kansas,8/28/2020 0:00,2911510,403147,138.4666376,8050,41048,1111,362099,10.18189395,443,15.22,6
Kansas,8/29/2020 0:00,2911510,403147,138.4666376,0,41048,0,362099,10.18189395,443,15.22,0
Kansas,8/30/2020 0:00,2911510,403147,138.4666376,0,41048,0,362099,10.18189395,443,15.22,0
Kansas,8/31/2020 0:00,2911510,413249,141.9363148,10102,42612,1564,370637,10.31145871,446,15.32,3
Kansas,9/1/2020 0:00,2911510,413249,141.9363148,0,42612,0,370637,10.31145871,446,15.32,0
Kansas,9/2/2020 0:00,2911510,419247,143.9964142,5998,43940,1328,375307,10.48069515,458,15.73,12
Kansas,9/3/2020 0:00,2911510,419247,143.9964142,0,43940,0,375307,10.48069515,458,15.73,0
Kansas,9/4/2020 0:00,2911510,427205,146.7297038,7958,45220,1280,381985,10.5850821,481,16.52,23
Kansas,9/5/2020 0:00,2911510,427205,146.7297038,0,45220,0,381985,10.5850821,481,16.52,0
Kansas,9/6/2020 0:00,2911510,427205,146.7297038,0,45220,0,381985,10.5850821,481,16.52,0
Kansas,9/7/2020 0:00,2911510,436686,149.9860897,9481,46914,1694,389772,10.74318847,485,16.66,4
Kansas,9/8/2020 0:00,2911510,436686,149.9860897,0,46914,0,389772,10.74318847,485,16.66,0
Kansas,9/9/2020 0:00,2911510,441414,151.6099893,4728,47410,496,394004,10.74048399,495,17,10
Kansas,9/10/2020 0:00,2911510,441414,151.6099893,0,47410,0,394004,10.74048399,495,17,0
Kansas,9/11/2020 0:00,2911510,448930,154.1914677,7516,48386,976,400544,10.77807231,511,17.55,16
Kansas,9/12/2020 0:00,2911510,448930,154.1914677,0,48386,0,400544,10.77807231,511,17.55,0
Kansas,9/13/2020 0:00,2911510,448930,154.1914677,0,48386,0,400544,10.77807231,511,17.55,0
Kansas,9/14/2020 0:00,2911510,458381,157.4375496,9451,49899,1513,408482,10.88592241,534,18.34,23
Kansas,9/15/2020 0:00,2911510,458381,157.4375496,0,49899,0,408482,10.88592241,534,18.34,0
Kansas,9/16/2020 0:00,2911510,464226,159.4450989,5845,50870,971,413356,10.95802476,586,20.13,52
Kansas,9/17/2020 0:00,2911510,464226,159.4450989,0,50870,0,413356,10.95802476,586,20.13,0
Kansas,9/18/2020 0:00,2911510,474749,163.0593747,10523,52285,1415,422464,11.01318802,596,20.47,10
Kansas,9/19/2020 0:00,2911510,474749,163.0593747,0,52285,0,422464,11.01318802,596,20.47,0
Kansas,9/20/2020 0:00,2911510,474749,163.0593747,0,52285,0,422464,11.01318802,596,20.47,0
Kansas,9/21/2020 0:00,2911510,484691,166.4740976,9942,53959,1674,430732,11.13265978,600,20.61,4
Kansas,9/22/2020 0:00,2911510,484691,166.4740976,0,53959,0,430732,11.13265978,600,20.61,0
Kansas,9/23/2020 0:00,2911510,492281,169.0809923,7590,55226,1267,437055,11.2183895,621,21.33,21
Kansas,9/24/2020 0:00,2911510,492281,169.0809923,0,55226,0,437055,11.2183895,621,21.33,0
Kansas,9/25/2020 0:00,2911510,502770,172.6835903,10489,56592,1366,446178,11.25604153,632,21.71,11
Kansas,9/26/2020 0:00,2911510,502770,172.6835903,0,56592,0,446178,11.25604153,632,21.71,0
Kansas,9/27/2020 0:00,2911510,502770,172.6835903,0,56592,0,446178,11.25604153,632,21.71,0
Kansas,9/28/2020 0:00,2911510,513909,176.5094401,11139,58629,2037,455280,11.40844002,637,21.88,5
Kansas,9/29/2020 0:00,2911510,513909,176.5094401,0,58629,0,455280,11.40844002,637,21.88,0
Kansas,9/30/2020 0:00,2911510,521450,179.0995051,7541,59749,1120,461701,11.45824144,678,23.29,41
Kansas,10/1/2020 0:00,2911510,521450,179.0995051,0,59749,0,461701,11.45824144,678,23.29,0
Kansas,10/2/2020 0:00,2911510,531117,182.4197753,9667,61111,1362,470006,11.50612765,698,23.97,20
Kansas,10/3/2020 0:00,2911510,531117,182.4197753,0,61111,0,470006,11.50612765,698,23.97,0
Kansas,10/4/2020 0:00,2911510,531117,182.4197753,0,61111,0,470006,11.50612765,698,23.97,0
Kansas,10/5/2020 0:00,2911510,541106,185.8506411,9989,62708,1597,478398,11.5888569,706,24.25,8
Kansas,10/6/2020 0:00,2911510,541106,185.8506411,0,62708,0,478398,11.5888569,706,24.25,0
Kansas,10/7/2020 0:00,2911510,549398,188.6986478,8292,63952,1244,485446,11.64037729,723,24.83,17
Kansas,10/8/2020 0:00,2911510,549398,188.6986478,0,63952,0,485446,11.64037729,723,24.83,0
Kansas,10/9/2020 0:00,2911510,560189,192.404972,10791,65807,1855,494382,11.74728529,763,26.21,40
Kansas,10/10/2020 0:00,2911510,560189,192.404972,0,65807,0,494382,11.74728529,763,26.21,0
Kansas,10/11/2020 0:00,2911510,560189,192.404972,0,65807,0,494382,11.74728529,763,26.21,0
Kansas,10/12/2020 0:00,2911510,572081,196.4894505,11892,67862,2055,504219,11.86230621,771,26.48,8
Kansas,10/13/2020 0:00,2911510,572081,196.4894505,0,67862,0,504219,11.86230621,771,26.48,0
Kansas,10/14/2020 0:00,2911510,579827,199.1499256,7746,69155,1293,510672,11.92683335,838,28.78,67
Kansas,10/15/2020 0:00,2911510,579827,199.1499256,0,69155,0,510672,11.92683335,838,28.78,0
Kansas,10/16/2020 0:00,2911510,589189,202.3654392,9362,70855,1700,518334,12.02585249,859,29.5,21
Kansas,10/17/2020 0:00,2911510,589189,202.3654392,0,70855,0,518334,12.02585249,859,29.5,0
Kansas,10/18/2020 0:00,2911510,589189,202.3654392,0,70855,0,518334,12.02585249,859,29.5,0
Kansas,10/19/2020 0:00,2911510,598394,205.5270289,9205,72968,2113,525426,12.19397253,872,29.95,13
Kansas,10/20/2020 0:00,2911510,598394,205.5270289,0,72968,0,525426,12.19397253,872,29.95,0
Kansas,10/21/2020 0:00,2911510,605509,207.970778,7115,74456,1488,531053,12.2964316,952,32.7,80
Kansas,10/22/2020 0:00,2911510,605509,207.970778,0,74456,0,531053,12.2964316,952,32.7,0
Kansas,10/23/2020 0:00,2911510,616262,211.6640506,10753,76230,1774,540032,12.36973884,975,33.49,23
Kansas,10/24/2020 0:00,2911510,616262,211.6640506,0,76230,0,540032,12.36973884,975,33.49,0
Kansas,10/25/2020 0:00,2911510,616262,211.6640506,0,76230,0,540032,12.36973884,975,33.49,0
Kansas,10/26/2020 0:00,2911510,625931,214.9850078,9669,78676,2446,547255,12.56943657,976,33.52,1
Kansas,10/27/2020 0:00,2911510,625931,214.9850078,0,78676,0,547255,12.56943657,976,33.52,0
Kansas,10/28/2020 0:00,2911510,633033,217.4242919,7102,82045,3369,550988,12.96061975,1007,34.59,31
Kansas,10/29/2020 0:00,2911510,633033,217.4242919,0,82045,0,550988,12.96061975,1007,34.59,0
Kansas,10/30/2020 0:00,2911510,642782,220.7727262,9749,85181,3136,557601,13.25192678,1029,35.34,22
Kansas,10/31/2020 0:00,2911510,642782,220.7727262,0,85181,0,557601,13.25192678,1029,35.34,0
Kansas,11/1/2020 0:00,2911510,642782,220.7727262,0,85181,0,557601,13.25192678,1029,35.34,0
Kansas,11/2/2020 0:00,2911510,655267,225.0608791,12485,89227,4046,566040,13.61689205,1046,35.93,17
Kansas,11/3/2020 0:00,2911510,655267,225.0608791,0,89227,0,566040,13.61689205,1046,35.93,0
Kansas,11/4/2020 0:00,2911510,663680,227.950445,8413,92215,2988,571465,13.89449735,1087,37.33,41
Kansas,11/5/2020 0:00,2911510,663680,227.950445,0,92215,0,571465,13.89449735,1087,37.33,0
Kansas,11/6/2020 0:00,2911510,676320,232.2918348,12640,97633,5418,578687,14.43591791,1166,40.05,79
Kansas,11/7/2020 0:00,2911510,676320,232.2918348,0,97633,0,578687,14.43591791,1166,40.05,0
Kansas,11/8/2020 0:00,2911510,676320,232.2918348,0,97633,0,578687,14.43591791,1166,40.05,0
Kansas,11/9/2020 0:00,2911510,689982,236.9842453,13662,103553,5920,586429,15.00807267,1181,40.56,15
Kansas,11/10/2020 0:00,2911510,689982,236.9842453,0,103553,0,586429,15.00807267,1181,40.56,0
Kansas,11/11/2020 0:00,2911510,703647,241.6776861,13665,109225,5672,594422,15.52269817,1215,41.73,34
Kansas,11/12/2020 0:00,2911510,700505,240.598521,-3142,109225,0,591280,15.59232268,1215,41.73,0
Kansas,11/13/2020 0:00,2911510,706787,242.7561643,6282,115507,6282,591280,16.34254733,1256,43.14,41
Kansas,11/14/2020 0:00,2911510,706787,242.7561643,0,115507,0,591280,16.34254733,1256,43.14,0
Kansas,11/15/2020 0:00,2911510,706787,242.7561643,0,115507,0,591280,16.34254733,1256,43.14,0
Kansas,11/16/2020 0:00,2911510,733756,252.0190554,26969,122741,7234,611015,16.72776781,1266,43.48,10
Kansas,11/17/2020 0:00,2911510,733756,252.0190554,0,122741,0,611015,16.72776781,1266,43.48,0
Kansas,11/18/2020 0:00,2911510,748261,257.0010064,14505,128594,5853,619667,17.18571461,1326,45.54,60
Kansas,11/19/2020 0:00,2911510,748261,257.0010064,0,128594,0,619667,17.18571461,1326,45.54,0
Kansas,11/20/2020 0:00,2911510,763893,262.3700417,15632,134533,5939,629360,17.61149795,1410,48.43,84
Kansas,11/21/2020 0:00,2911510,763893,262.3700417,0,134533,0,629360,17.61149795,1410,48.43,0
Kansas,11/22/2020 0:00,2911510,763893,262.3700417,0,134533,0,629360,17.61149795,1410,48.43,0
Kansas,11/23/2020 0:00,2911510,784288,269.3749979,20395,142059,7526,642229,18.11311661,1456,50.01,46
Kansas,11/24/2020 0:00,2911510,784288,269.3749979,0,142059,0,642229,18.11311661,1456,50.01,0
Kansas,11/25/2020 0:00,2911510,799185,274.4915868,14897,147797,5738,651388,18.49346522,1503,51.62,47
Kansas,11/26/2020 0:00,2911510,799185,274.4915868,0,147797,0,651388,18.49346522,1503,51.62,0
